,clone0,clone1,clone2,clone3
ENSG00000099949,1.2121212121212122,1.2307692307692308,1.0,1.0
ENSG00000151650,1.87012987012987,1.6153846153846154,1.0,2.0
ENSG00000172171,2.0043290043290045,2.0,2.0,2.0
ENSG00000174842,1.2164502164502164,1.0769230769230769,1.0,1.0
ENSG00000109220,1.9610389610389611,1.8461538461538463,1.75,2.0
ENSG00000074582,2.0086580086580086,1.9230769230769231,2.25,2.0
ENSG00000086589,1.2121212121212122,1.0769230769230769,1.25,1.0
ENSG00000075785,1.5627705627705628,1.1538461538461537,1.0,1.0
ENSG00000167986,1.41991341991342,2.076923076923077,1.75,2.0
ENSG00000082515,1.199134199134199,1.0769230769230769,1.25,1.0
ENSG00000117479,2.0,1.9230769230769231,2.0,2.0
ENSG00000100395,1.2207792207792207,1.2307692307692308,1.0,1.0
ENSG00000104936,2.727272727272727,2.923076923076923,2.75,3.0
ENSG00000152380,1.1645021645021645,1.0769230769230769,1.0,1.0
ENSG00000023287,3.0,3.3846153846153846,3.5,3.0
ENSG00000169136,2.727272727272727,2.923076923076923,2.75,3.0
ENSG00000165626,1.8874458874458875,1.6153846153846154,1.25,2.0
ENSG00000198944,1.1774891774891776,1.0769230769230769,1.0,1.0
ENSG00000115568,2.0086580086580086,1.9230769230769231,2.25,2.0
ENSG00000154001,1.29004329004329,1.0769230769230769,1.0,1.0
ENSG00000008838,1.948051948051948,2.0,2.0,2.0
ENSG00000143942,2.012987012987013,1.9230769230769231,2.25,2.0
ENSG00000103202,1.9350649350649352,2.0,1.75,2.0
ENSG00000250479,1.2121212121212122,1.2307692307692308,1.0,1.0
ENSG00000110446,1.41991341991342,2.076923076923077,1.75,2.0
ENSG00000146352,1.9134199134199135,1.9230769230769231,1.75,2.0
ENSG00000146457,1.9177489177489178,1.9230769230769231,1.75,2.0
ENSG00000158423,2.463203463203463,2.6923076923076925,2.0,2.0
ENSG00000197013,2.787878787878788,2.769230769230769,2.75,3.0
ENSG00000161980,1.9350649350649352,2.0,1.75,2.0
ENSG00000166922,1.9870129870129871,1.9230769230769231,2.25,2.0
ENSG00000095787,1.9177489177489178,1.6153846153846154,1.25,2.0
ENSG00000149295,1.5411255411255411,2.076923076923077,1.75,2.0
ENSG00000278175,1.6103896103896105,1.0769230769230769,1.5,1.0
ENSG00000100221,1.2207792207792207,1.2307692307692308,1.0,1.0
ENSG00000080345,2.0086580086580086,1.9230769230769231,2.25,2.0
ENSG00000118257,2.0086580086580086,1.9230769230769231,2.25,2.0
ENSG00000168389,1.4675324675324675,1.1538461538461537,1.0,1.0
ENSG00000168273,1.606060606060606,1.1538461538461537,1.0,1.0
ENSG00000059804,2.341991341991342,2.076923076923077,1.75,2.0
ENSG00000167925,1.9437229437229437,2.0,2.0,2.0
ENSG00000124688,2.6406926406926408,2.6923076923076925,2.0,3.0
ENSG00000057704,2.0043290043290045,2.076923076923077,1.75,2.0
ENSG00000139597,3.116883116883117,3.3076923076923075,3.0,3.0
ENSG00000181104,1.1688311688311688,1.0769230769230769,1.0,1.0
ENSG00000145241,1.9696969696969697,1.8461538461538463,2.0,2.0
ENSG00000203778,1.922077922077922,1.9230769230769231,1.75,2.0
ENSG00000105829,1.9523809523809523,2.0,2.25,2.0
ENSG00000100299,1.2164502164502164,1.2307692307692308,1.0,1.0
ENSG00000155959,2.4242424242424243,2.6923076923076925,2.0,2.0
ENSG00000106868,1.6147186147186148,1.0769230769230769,1.5,1.0
ENSG00000168286,1.9913419913419914,2.0,1.75,2.0
ENSG00000141504,1.9913419913419914,2.0,2.0,2.0
ENSG00000105699,2.883116883116883,2.8461538461538463,2.75,3.0
ENSG00000136718,2.0043290043290045,1.9230769230769231,2.25,2.0
ENSG00000111530,2.0043290043290045,2.076923076923077,1.75,2.0
ENSG00000164117,1.9437229437229437,1.9230769230769231,1.75,2.0
ENSG00000166126,1.29004329004329,1.0769230769230769,1.0,1.0
ENSG00000148288,1.4848484848484849,1.0769230769230769,1.5,1.0
ENSG00000263006,1.303030303030303,1.0,1.25,1.0
ENSG00000154814,1.8354978354978355,2.0,1.75,2.0
ENSG00000167554,2.653679653679654,2.923076923076923,2.75,3.0
ENSG00000164983,3.0043290043290045,3.3846153846153846,3.75,3.0
ENSG00000145741,1.1688311688311688,1.0769230769230769,1.0,1.0
ENSG00000163520,1.8398268398268398,2.0,1.75,2.0
ENSG00000164332,1.199134199134199,1.0769230769230769,1.25,1.0
ENSG00000038210,1.8398268398268398,1.5384615384615385,1.25,1.0
ENSG00000143815,1.9826839826839826,1.9230769230769231,2.0,2.0
ENSG00000050344,2.2554112554112553,2.0,2.25,2.0
ENSG00000212123,1.251082251082251,1.0,1.0,1.0
ENSG00000166900,1.4155844155844155,2.076923076923077,1.75,2.0
ENSG00000170915,2.6103896103896105,2.6923076923076925,2.0,3.0
ENSG00000129518,1.2683982683982684,1.0,1.0,1.0
ENSG00000168101,1.9393939393939394,2.0,1.75,2.0
ENSG00000107874,1.8874458874458875,1.6153846153846154,1.25,2.0
ENSG00000148187,1.4848484848484849,1.0769230769230769,1.5,1.0
ENSG00000153885,2.878787878787879,2.8461538461538463,2.75,3.0
ENSG00000076351,2.0043290043290045,2.0,2.0,2.0
ENSG00000145912,1.2077922077922079,1.0769230769230769,1.25,1.0
ENSG00000157778,2.567099567099567,2.6153846153846154,3.25,3.0
ENSG00000159445,2.0865800865800868,1.9230769230769231,2.0,2.0
ENSG00000165983,1.8874458874458875,1.6153846153846154,1.25,2.0
ENSG00000185798,1.6277056277056277,1.1538461538461537,1.0,1.0
ENSG00000149658,5.1688311688311686,6.076923076923077,5.5,6.0
ENSG00000181924,1.5757575757575757,2.076923076923077,1.75,2.0
ENSG00000196345,1.606060606060606,1.1538461538461537,1.0,1.0
ENSG00000168938,1.1818181818181819,1.0769230769230769,1.0,1.0
ENSG00000140398,1.9004329004329004,1.9230769230769231,2.25,2.0
ENSG00000137312,2.601731601731602,2.6923076923076925,2.0,3.0
ENSG00000096006,2.619047619047619,2.6923076923076925,2.0,3.0
ENSG00000145029,1.6103896103896105,1.1538461538461537,1.0,1.0
ENSG00000116133,1.2380952380952381,1.0769230769230769,1.0,1.0
ENSG00000151353,2.3766233766233764,2.6153846153846154,2.75,2.0
ENSG00000243927,1.8398268398268398,1.6153846153846154,1.75,1.0
ENSG00000164631,2.264069264069264,2.0,2.25,2.0
ENSG00000111801,2.5627705627705626,2.6923076923076925,2.0,3.0
ENSG00000204381,1.5411255411255411,2.076923076923077,1.75,2.0
ENSG00000102401,2.4415584415584415,2.6923076923076925,2.0,2.0
ENSG00000163161,2.0086580086580086,1.9230769230769231,2.25,2.0
ENSG00000122034,3.1255411255411256,3.3076923076923075,3.0,3.0
ENSG00000086544,2.735930735930736,2.8461538461538463,2.75,3.0
ENSG00000215114,2.9783549783549783,3.3846153846153846,3.5,3.0
ENSG00000077152,1.9696969696969697,1.9230769230769231,2.0,2.0
ENSG00000065057,1.9350649350649352,2.0,1.75,2.0
ENSG00000213214,1.9653679653679654,2.0,2.25,2.0
ENSG00000172354,1.9653679653679654,2.0,2.25,2.0
ENSG00000105323,2.722943722943723,2.8461538461538463,2.75,3.0
ENSG00000173726,1.974025974025974,1.9230769230769231,2.0,2.0
ENSG00000076662,1.7359307359307359,1.6923076923076923,1.5,1.0
ENSG00000008323,2.341991341991342,2.076923076923077,1.75,2.0
ENSG00000100413,1.2207792207792207,1.2307692307692308,1.0,1.0
ENSG00000165794,1.277056277056277,1.0769230769230769,1.0,1.0
ENSG00000167733,1.251082251082251,1.0,1.0,1.0
ENSG00000116171,1.251082251082251,1.0769230769230769,1.0,1.0
ENSG00000181638,2.987012987012987,3.3846153846153846,3.75,3.0
ENSG00000262246,1.9393939393939394,2.0,1.75,2.0
ENSG00000182272,2.675324675324675,3.230769230769231,3.0,3.0
ENSG00000169446,2.4242424242424243,2.6923076923076925,2.0,2.0
ENSG00000099617,1.2554112554112553,1.0,1.0,1.0
ENSG00000182107,1.2683982683982684,1.1538461538461537,1.0,1.0
ENSG00000165733,1.896103896103896,1.6153846153846154,1.25,2.0
ENSG00000164306,1.8571428571428572,1.8461538461538463,1.75,2.0
ENSG00000132182,1.8354978354978355,2.0,1.75,2.0
ENSG00000186019,2.727272727272727,2.923076923076923,2.75,3.0
ENSG00000173702,1.5627705627705628,1.1538461538461537,1.0,1.0
ENSG00000177051,2.727272727272727,2.923076923076923,2.75,3.0
ENSG00000165566,3.121212121212121,3.3076923076923075,3.0,3.0
ENSG00000183762,1.2164502164502164,1.2307692307692308,1.0,1.0
ENSG00000130508,2.3722943722943723,2.6153846153846154,2.75,2.0
ENSG00000175105,1.567099567099567,1.1538461538461537,1.0,1.0
ENSG00000122481,1.2164502164502164,1.0769230769230769,1.0,1.0
ENSG00000043093,1.6493506493506493,1.1538461538461537,1.0,1.0
ENSG00000099864,1.2554112554112553,1.0,1.0,1.0
ENSG00000171109,1.645021645021645,1.1538461538461537,1.0,1.0
ENSG00000101544,1.155844155844156,1.0,1.5,1.0
ENSG00000155545,1.1861471861471862,1.0769230769230769,1.0,1.0
ENSG00000100558,1.2857142857142858,1.0769230769230769,1.0,1.0
ENSG00000140280,1.8225108225108224,1.9230769230769231,2.25,2.0
ENSG00000100372,1.2207792207792207,1.2307692307692308,1.0,1.0
ENSG00000162385,1.2467532467532467,1.0769230769230769,1.0,1.0
ENSG00000276023,2.012987012987013,2.0,2.0,2.0
ENSG00000171793,1.4632034632034632,1.1538461538461537,1.0,1.0
ENSG00000082516,1.199134199134199,1.0769230769230769,1.25,1.0
ENSG00000127528,2.6666666666666665,2.8461538461538463,2.75,3.0
ENSG00000162227,1.4285714285714286,2.076923076923077,1.75,2.0
ENSG00000188177,2.012987012987013,1.9230769230769231,2.25,2.0
ENSG00000244687,4.463203463203463,5.0,4.25,4.0
ENSG00000088876,1.800865800865801,2.0,2.0,2.0
ENSG00000169231,2.0952380952380953,1.9230769230769231,2.0,2.0
ENSG00000172728,1.0735930735930737,1.0,1.0,1.0
ENSG00000116857,1.9696969696969697,1.9230769230769231,2.0,2.0
ENSG00000198898,1.9696969696969697,2.0,2.25,2.0
ENSG00000129173,2.761904761904762,3.230769230769231,3.0,3.0
ENSG00000144746,1.5714285714285714,1.1538461538461537,1.0,1.0
ENSG00000105723,2.722943722943723,2.8461538461538463,2.75,3.0
ENSG00000166923,1.9870129870129871,1.9230769230769231,2.25,2.0
ENSG00000213699,2.0303030303030303,1.9230769230769231,2.25,2.0
ENSG00000183527,1.8398268398268398,1.6153846153846154,1.75,1.0
ENSG00000161904,2.601731601731602,2.6923076923076925,2.0,3.0
ENSG00000108010,1.8614718614718615,1.6153846153846154,1.0,2.0
ENSG00000114125,1.6536796536796536,1.1538461538461537,1.0,1.0
ENSG00000130165,1.7316017316017316,1.6923076923076923,1.5,1.0
ENSG00000138642,1.9653679653679654,1.9230769230769231,2.0,2.0
ENSG00000168314,1.774891774891775,2.0,1.75,2.0
ENSG00000186007,1.9696969696969697,1.9230769230769231,2.0,2.0
ENSG00000152082,2.0043290043290045,1.9230769230769231,2.25,2.0
ENSG00000261840,1.9956709956709957,2.0,1.75,2.0
ENSG00000156096,1.9826839826839826,1.9230769230769231,2.0,2.0
ENSG00000076864,1.2164502164502164,1.2307692307692308,1.0,1.0
ENSG00000169131,1.2077922077922079,1.0769230769230769,1.25,1.0
ENSG00000123975,1.6103896103896105,1.1538461538461537,1.5,1.0
ENSG00000137834,1.9047619047619047,1.9230769230769231,2.25,2.0
ENSG00000127993,1.9523809523809523,2.0,2.25,2.0
ENSG00000132912,1.2121212121212122,1.0769230769230769,1.25,1.0
ENSG00000110697,1.4415584415584415,2.076923076923077,1.75,2.0
ENSG00000205517,1.7316017316017316,1.6923076923076923,1.5,1.0
ENSG00000116586,2.0952380952380953,1.9230769230769231,2.0,2.0
ENSG00000169429,2.0,1.9230769230769231,2.0,2.0
ENSG00000149927,1.9913419913419914,2.0,1.75,2.0
ENSG00000081051,2.0,1.9230769230769231,2.0,2.0
ENSG00000111596,2.0086580086580086,2.076923076923077,1.75,2.0
ENSG00000184164,1.2164502164502164,1.2307692307692308,1.0,1.0
ENSG00000025708,1.2164502164502164,1.2307692307692308,1.0,1.0
ENSG00000100124,1.2207792207792207,1.2307692307692308,1.0,1.0
ENSG00000176261,1.3982683982683983,1.2307692307692308,1.0,1.0
ENSG00000164379,2.601731601731602,2.6923076923076925,2.0,3.0
ENSG00000160180,1.852813852813853,1.6153846153846154,1.75,1.0
ENSG00000102096,2.4675324675324677,2.6923076923076925,2.0,2.0
ENSG00000165923,1.4242424242424243,2.076923076923077,1.75,2.0
ENSG00000074266,1.5497835497835497,2.076923076923077,1.75,2.0
ENSG00000222011,1.9653679653679654,2.0,2.25,2.0
ENSG00000029364,1.2857142857142858,1.0769230769230769,1.0,1.0
ENSG00000171045,2.982683982683983,3.3846153846153846,3.75,3.0
ENSG00000131469,1.9393939393939394,2.0,2.0,2.0
ENSG00000183751,1.9350649350649352,2.0,1.75,2.0
ENSG00000092020,1.2727272727272727,1.0,1.0,1.0
ENSG00000105610,2.4025974025974026,2.4615384615384617,2.25,3.0
ENSG00000174851,1.4285714285714286,2.076923076923077,1.75,2.0
ENSG00000131067,5.16017316017316,6.0,5.5,6.0
ENSG00000237523,1.8831168831168832,1.6153846153846154,1.25,2.0
ENSG00000168216,2.168831168831169,2.230769230769231,1.75,3.0
ENSG00000111144,2.0043290043290045,2.076923076923077,1.75,2.0
ENSG00000170903,1.5367965367965368,2.076923076923077,1.75,2.0
ENSG00000173846,1.683982683982684,1.1538461538461537,1.0,1.0
ENSG00000164294,1.1688311688311688,1.0769230769230769,1.0,1.0
ENSG00000182149,1.9826839826839826,2.0,1.75,2.0
ENSG00000148824,1.87012987012987,1.6153846153846154,1.0,2.0
ENSG00000204472,2.601731601731602,2.6923076923076925,2.0,3.0
ENSG00000231607,3.116883116883117,3.3846153846153846,3.0,3.0
ENSG00000162496,1.5627705627705628,2.0,2.0,2.0
ENSG00000160194,1.852813852813853,1.6153846153846154,1.75,1.0
ENSG00000060656,1.2121212121212122,1.2307692307692308,1.0,1.0
ENSG00000196700,5.1688311688311686,6.076923076923077,5.5,6.0
ENSG00000104814,2.883116883116883,2.8461538461538463,2.75,3.0
ENSG00000136872,1.6103896103896105,1.0769230769230769,1.5,1.0
ENSG00000180611,1.5887445887445888,1.1538461538461537,1.0,1.0
ENSG00000198919,1.567099567099567,1.1538461538461537,1.0,1.0
ENSG00000160352,2.7965367965367967,2.769230769230769,2.75,3.0
ENSG00000205213,2.735930735930736,3.230769230769231,3.0,3.0
ENSG00000213965,2.857142857142857,2.8461538461538463,2.75,3.0
ENSG00000110801,1.8138528138528138,1.1538461538461537,1.0,1.0
ENSG00000239183,1.619047619047619,1.0769230769230769,1.5,1.0
ENSG00000124251,5.207792207792208,6.0,5.5,6.0
ENSG00000142528,2.727272727272727,2.923076923076923,2.75,3.0
ENSG00000036473,2.4155844155844157,2.6923076923076925,2.0,2.0
ENSG00000178209,2.987012987012987,3.3846153846153846,3.75,3.0
ENSG00000167470,1.2554112554112553,1.0,1.0,1.0
ENSG00000145861,1.2077922077922079,1.0769230769230769,1.25,1.0
ENSG00000180329,1.722943722943723,1.1538461538461537,1.0,1.0
ENSG00000113924,1.5627705627705628,1.1538461538461537,1.0,1.0
ENSG00000196517,1.6277056277056277,1.1538461538461537,1.0,1.0
ENSG00000163633,1.9653679653679654,1.9230769230769231,2.0,2.0
ENSG00000140832,1.9826839826839826,2.0,1.75,2.0
ENSG00000198169,2.987012987012987,3.3846153846153846,3.75,3.0
ENSG00000198585,1.5584415584415585,1.1538461538461537,1.0,1.0
ENSG00000072401,1.8917748917748918,1.6153846153846154,1.25,2.0
ENSG00000153487,3.134199134199134,4.076923076923077,3.0,3.0
ENSG00000129465,1.277056277056277,1.0769230769230769,1.0,1.0
ENSG00000065609,2.5714285714285716,2.6923076923076925,2.0,3.0
ENSG00000124226,4.463203463203463,5.0,4.25,4.0
ENSG00000237943,1.8917748917748918,1.6153846153846154,1.25,2.0
ENSG00000124215,5.16017316017316,6.076923076923077,5.5,6.0
ENSG00000134852,1.9567099567099566,1.8461538461538463,1.75,2.0
ENSG00000185896,3.1385281385281387,4.076923076923077,3.0,3.0
ENSG00000123689,1.9653679653679654,1.9230769230769231,2.0,2.0
ENSG00000118197,1.9696969696969697,1.9230769230769231,2.0,2.0
ENSG00000242485,1.5757575757575757,2.0,2.0,2.0
ENSG00000131127,1.8354978354978355,1.5384615384615385,1.25,1.0
ENSG00000162383,1.2467532467532467,1.0769230769230769,1.0,1.0
ENSG00000137288,2.601731601731602,2.6923076923076925,2.0,3.0
ENSG00000078246,2.3636363636363638,2.076923076923077,1.75,2.0
ENSG00000182154,1.800865800865801,2.0,2.0,2.0
ENSG00000120733,1.2121212121212122,1.0769230769230769,1.25,1.0
ENSG00000148803,1.87012987012987,1.6153846153846154,1.0,2.0
ENSG00000159202,1.722943722943723,1.1538461538461537,1.0,1.0
ENSG00000198689,2.4242424242424243,2.6923076923076925,2.0,2.0
ENSG00000100242,1.2207792207792207,1.2307692307692308,1.0,1.0
ENSG00000104147,2.0043290043290045,1.9230769230769231,2.25,2.0
ENSG00000162231,1.4285714285714286,2.076923076923077,1.75,2.0
ENSG00000171302,1.70995670995671,1.1538461538461537,1.0,1.0
ENSG00000215041,1.9870129870129871,2.0,2.0,2.0
ENSG00000214941,2.0,2.0,2.0,2.0
ENSG00000165572,3.1385281385281387,3.3846153846153846,3.0,3.0
ENSG00000185156,1.9913419913419914,2.0,2.0,2.0
ENSG00000126246,2.883116883116883,2.8461538461538463,2.75,3.0
ENSG00000114742,1.774891774891775,2.0,1.75,2.0
ENSG00000132329,2.0086580086580086,1.9230769230769231,2.25,2.0
ENSG00000178828,1.2164502164502164,1.2307692307692308,1.0,1.0
ENSG00000189419,1.9177489177489178,1.9230769230769231,2.25,2.0
ENSG00000188015,2.0865800865800868,1.9230769230769231,2.0,2.0
ENSG00000105771,2.727272727272727,2.923076923076923,2.75,3.0
ENSG00000103266,1.9350649350649352,2.0,1.75,2.0
ENSG00000077063,1.9696969696969697,2.0,2.25,2.0
ENSG00000141380,1.1645021645021645,1.0769230769230769,1.5,1.0
ENSG00000162896,1.9696969696969697,1.9230769230769231,2.0,2.0
ENSG00000164010,1.606060606060606,1.1538461538461537,1.0,1.0
ENSG00000177613,1.896103896103896,1.6153846153846154,1.25,2.0
ENSG00000187522,1.8874458874458875,1.6153846153846154,1.25,2.0
ENSG00000153395,1.1774891774891776,1.0769230769230769,1.0,1.0
ENSG00000155366,1.2294372294372293,1.1538461538461537,1.0,1.0
ENSG00000125166,1.9913419913419914,2.0,1.75,2.0
ENSG00000187624,1.6666666666666667,1.0769230769230769,1.5,1.0
ENSG00000132376,1.6666666666666667,1.0769230769230769,1.5,1.0
ENSG00000184451,1.9437229437229437,2.0,2.0,2.0
ENSG00000117481,1.7532467532467533,1.1538461538461537,1.0,1.0
ENSG00000144118,2.0086580086580086,1.9230769230769231,2.25,2.0
ENSG00000168143,2.6147186147186146,2.6923076923076925,2.0,3.0
ENSG00000152076,2.0043290043290045,1.9230769230769231,2.25,2.0
ENSG00000160753,2.0952380952380953,1.9230769230769231,2.0,2.0
ENSG00000138095,2.0259740259740258,1.9230769230769231,2.25,2.0
ENSG00000148606,1.8831168831168832,1.6153846153846154,1.25,2.0
ENSG00000131037,2.653679653679654,2.923076923076923,2.75,3.0
ENSG00000138182,1.8874458874458875,1.6153846153846154,1.25,2.0
ENSG00000183347,1.2164502164502164,1.0769230769230769,1.0,1.0
ENSG00000151332,1.2727272727272727,1.0,1.0,1.0
ENSG00000155016,1.9567099567099566,1.9230769230769231,2.0,2.0
ENSG00000100294,1.2207792207792207,1.2307692307692308,1.0,1.0
ENSG00000143627,2.0952380952380953,1.9230769230769231,2.0,2.0
ENSG00000127564,1.9350649350649352,2.0,1.75,2.0
ENSG00000159377,2.090909090909091,1.9230769230769231,2.0,2.0
ENSG00000112893,1.155844155844156,1.0769230769230769,1.0,1.0
ENSG00000206344,2.601731601731602,2.6923076923076925,2.0,3.0
ENSG00000143013,1.2121212121212122,1.0769230769230769,1.0,1.0
ENSG00000230797,2.4285714285714284,2.6923076923076925,2.0,2.0
ENSG00000125637,2.012987012987013,1.9230769230769231,2.25,2.0
ENSG00000137404,2.601731601731602,2.6923076923076925,2.0,3.0
ENSG00000118181,1.5497835497835497,2.076923076923077,1.75,2.0
ENSG00000089356,2.883116883116883,2.8461538461538463,2.75,3.0
ENSG00000115317,2.012987012987013,1.8461538461538463,2.25,2.0
ENSG00000111361,1.7835497835497836,1.1538461538461537,1.0,1.0
ENSG00000067221,1.9004329004329004,1.9230769230769231,2.25,2.0
ENSG00000109572,1.9393939393939394,1.9230769230769231,1.75,2.0
ENSG00000107937,1.8874458874458875,1.6153846153846154,1.25,2.0
ENSG00000135097,2.017316017316017,2.076923076923077,1.75,2.0
ENSG00000148444,1.8874458874458875,1.6153846153846154,1.25,2.0
ENSG00000070476,1.5627705627705628,1.1538461538461537,1.0,1.0
ENSG00000215403,1.2207792207792207,1.1538461538461537,1.0,1.0
ENSG00000141179,1.7186147186147187,1.1538461538461537,1.0,1.0
ENSG00000163568,1.9870129870129871,1.9230769230769231,2.0,2.0
ENSG00000133111,3.0865800865800868,3.3076923076923075,3.0,3.0
ENSG00000198298,1.896103896103896,1.6153846153846154,1.25,2.0
ENSG00000187642,1.5757575757575757,2.0,2.0,2.0
ENSG00000158055,1.2164502164502164,1.2307692307692308,1.0,1.0
ENSG00000022976,1.29004329004329,1.0769230769230769,1.0,1.0
ENSG00000133789,2.761904761904762,3.230769230769231,3.0,3.0
ENSG00000125845,1.7186147186147187,2.0,2.0,2.0
ENSG00000226235,1.9696969696969697,1.9230769230769231,2.0,2.0
ENSG00000188807,1.567099567099567,2.0,2.0,2.0
ENSG00000161653,1.722943722943723,1.1538461538461537,1.0,1.0
ENSG00000132535,1.9870129870129871,2.0,2.0,2.0
ENSG00000204304,2.601731601731602,2.6923076923076925,2.0,3.0
ENSG00000135924,2.0086580086580086,1.9230769230769231,2.25,2.0
ENSG00000105643,2.6623376623376624,2.8461538461538463,2.75,3.0
ENSG00000048405,1.974025974025974,2.0,2.25,2.0
ENSG00000163541,2.0086580086580086,1.9230769230769231,2.25,2.0
ENSG00000196465,2.3593073593073592,2.076923076923077,1.75,2.0
ENSG00000132879,1.567099567099567,2.0,2.0,2.0
ENSG00000116729,1.2207792207792207,1.0769230769230769,1.0,1.0
ENSG00000161654,1.722943722943723,1.1538461538461537,1.0,1.0
ENSG00000114626,1.5627705627705628,1.1538461538461537,1.0,1.0
ENSG00000204611,2.653679653679654,2.923076923076923,2.75,3.0
ENSG00000213689,1.6103896103896105,1.1538461538461537,1.0,1.0
ENSG00000135637,2.012987012987013,1.8461538461538463,2.25,2.0
ENSG00000004776,2.883116883116883,2.8461538461538463,2.75,3.0
ENSG00000087111,2.0043290043290045,2.0,2.0,2.0
ENSG00000136943,1.6233766233766234,1.0769230769230769,1.5,1.0
ENSG00000143110,1.2294372294372293,1.1538461538461537,1.0,1.0
ENSG00000162298,1.4242424242424243,2.076923076923077,1.75,2.0
ENSG00000116985,1.4675324675324675,1.1538461538461537,1.0,1.0
ENSG00000161013,1.2077922077922079,1.1538461538461537,1.25,1.0
ENSG00000076944,1.251082251082251,1.0,1.0,1.0
ENSG00000080603,1.9956709956709957,2.0,1.75,2.0
ENSG00000130479,2.6623376623376624,2.8461538461538463,2.75,3.0
ENSG00000256223,1.7662337662337662,1.1538461538461537,1.0,1.0
ENSG00000156587,1.4242424242424243,2.076923076923077,1.75,2.0
ENSG00000224165,2.0259740259740258,1.9230769230769231,2.25,2.0
ENSG00000086232,2.58008658008658,2.6153846153846154,3.25,2.0
ENSG00000005339,1.9393939393939394,2.0,1.75,2.0
ENSG00000070770,1.9913419913419914,2.0,1.75,2.0
ENSG00000105427,2.722943722943723,2.923076923076923,2.75,3.0
ENSG00000197050,2.865800865800866,2.8461538461538463,2.75,3.0
ENSG00000144063,2.012987012987013,1.9230769230769231,2.25,2.0
ENSG00000116731,1.5627705627705628,2.076923076923077,2.0,2.0
ENSG00000157954,2.58008658008658,2.6153846153846154,3.25,3.0
ENSG00000136448,1.722943722943723,1.1538461538461537,1.0,1.0
ENSG00000152782,1.8874458874458875,1.6153846153846154,1.25,2.0
ENSG00000165816,1.8874458874458875,1.6153846153846154,1.25,2.0
ENSG00000176919,1.8051948051948052,2.0,2.0,2.0
ENSG00000108671,2.0043290043290045,2.0,2.0,2.0
ENSG00000165685,2.3333333333333335,2.076923076923077,1.75,2.0
ENSG00000258791,1.2683982683982684,1.1538461538461537,1.0,1.0
ENSG00000112079,2.5974025974025974,2.6923076923076925,2.0,3.0
ENSG00000215883,1.2380952380952381,1.0769230769230769,1.0,1.0
ENSG00000109066,1.7142857142857142,1.1538461538461537,1.0,1.0
ENSG00000166337,2.675324675324675,3.230769230769231,3.0,3.0
ENSG00000229847,1.8874458874458875,1.6153846153846154,1.25,2.0
ENSG00000137171,2.6406926406926408,2.6923076923076925,2.0,3.0
ENSG00000187555,1.9350649350649352,2.0,1.75,2.0
ENSG00000108187,1.9004329004329004,1.6153846153846154,1.25,2.0
ENSG00000168763,2.017316017316017,1.9230769230769231,2.25,2.0
ENSG00000163823,1.606060606060606,1.1538461538461537,1.0,1.0
ENSG00000105486,2.727272727272727,2.923076923076923,2.75,3.0
ENSG00000105379,2.6623376623376624,2.923076923076923,2.75,3.0
ENSG00000180340,1.722943722943723,1.1538461538461537,1.0,1.0
ENSG00000137634,1.5454545454545454,2.076923076923077,1.75,2.0
ENSG00000161202,1.6493506493506493,1.1538461538461537,1.0,1.0
ENSG00000164692,1.9523809523809523,2.0,2.25,2.0
ENSG00000134970,1.173160173160173,1.0769230769230769,1.0,1.0
ENSG00000106628,2.2164502164502164,2.0,2.25,2.0
ENSG00000161640,2.727272727272727,2.923076923076923,2.75,3.0
ENSG00000136826,1.6103896103896105,1.0769230769230769,1.5,1.0
ENSG00000169375,1.9004329004329004,1.9230769230769231,2.25,2.0
ENSG00000198799,1.2294372294372293,1.1538461538461537,1.0,1.0
ENSG00000168062,1.4242424242424243,2.076923076923077,1.75,2.0
ENSG00000114248,1.6666666666666667,1.1538461538461537,1.0,1.0
ENSG00000175470,1.87012987012987,1.6153846153846154,1.0,2.0
ENSG00000112210,2.6147186147186146,2.6923076923076925,2.0,3.0
ENSG00000171135,1.844155844155844,2.0,1.75,2.0
ENSG00000151838,1.2683982683982684,1.1538461538461537,1.0,1.0
ENSG00000231431,2.0043290043290045,1.9230769230769231,2.25,2.0
ENSG00000134308,1.9090909090909092,1.9230769230769231,2.25,2.0
ENSG00000141985,1.251082251082251,1.0,1.0,1.0
ENSG00000127720,2.0086580086580086,2.076923076923077,1.75,2.0
ENSG00000119673,1.2857142857142858,1.0769230769230769,1.0,1.0
ENSG00000196576,1.2164502164502164,1.2307692307692308,1.0,1.0
ENSG00000125611,2.012987012987013,1.9230769230769231,2.25,2.0
ENSG00000030110,2.601731601731602,2.6923076923076925,2.0,3.0
ENSG00000110628,2.6796536796536796,3.230769230769231,3.0,3.0
ENSG00000163634,1.5714285714285714,1.1538461538461537,1.0,1.0
ENSG00000163945,1.8354978354978355,1.5384615384615385,1.25,1.0
ENSG00000165997,1.8874458874458875,1.6153846153846154,1.25,2.0
ENSG00000186231,1.9134199134199135,1.9230769230769231,1.75,2.0
ENSG00000023041,1.8874458874458875,1.6153846153846154,1.25,2.0
ENSG00000169258,1.2034632034632036,1.0769230769230769,1.25,1.0
ENSG00000242086,1.6277056277056277,1.1538461538461537,1.0,1.0
ENSG00000105982,1.9696969696969697,2.0,2.25,2.0
