"","CRC04_PT2_537","CRC04_LN3_337","CRC04_LN2_476","CRC04_LN2_475","CRC04_LN2_481","CRC04_PT2_555","CRC04_LN2_496","CRC04_LN2_489","CRC04_PT5_701","CRC04_LN2_486","CRC04_LN1_349","CRC04_LN2_466","CRC04_LN1_354","CRC04_LN1_374","CRC04_PT2_548","CRC04_PT5_724","CRC04_LN2_492","CRC04_NC_429","CRC04_LN2_473","CRC04_LN1_376","CRC04_LN2_479","CRC04_PT5_725","CRC04_PT5_722","CRC04_LN1_364","CRC04_PT5_706","CRC04_LN1_369","CRC04_LN1_367","CRC04_LN3_330","CRC04_PT5_703","CRC04_PT2_544","CRC04_LN1_352","CRC04_LN1_378","CRC04_LN2_470","CRC04_LN1_375","CRC04_PT2_541","CRC04_LN2_495","CRC04_LN1_353","CRC04_PT5_712","CRC04_LN2_465","CRC04_LN1_360","CRC04_LN1_350","CRC04_PT5_728","CRC04_PT2_546","CRC04_LN1_351","CRC04_LN2_484","CRC04_LN1_366","CRC04_LN2_494","CRC04_LN2_468","CRC04_LN1_356","CRC04_LN1_373","CRC04_LN2_477","CRC04_LN1_372","CRC04_PT5_726","CRC04_LN2_472","CRC04_LN2_488","CRC04_LN1_371","CRC04_LN1_368","CRC04_LN2_485","CRC04_LN2_469","CRC04_LN1_381","CRC04_PT2_538","CRC04_LN2_480","CRC04_LN1_362","CRC04_PT2_533","CRC04_PT2_559","CRC04_LN1_377","CRC04_LN1_361","CRC04_LN2_464","CRC04_PT5_717","CRC04_NC_426","CRC04_LN2_490","CRC04_LN1_380","CRC04_LN1_365","CRC04_LN1_401","CRC04_LN1_403","CRC04_LN4_451","CRC04_PT5_729","CRC04_PT5_727","CRC04_PT5_714","CRC04_LN1_358","CRC04_PT2_562","CRC04_LN1_355","CRC04_LN2_493","CRC04_LN2_474","CRC04_PT5_730","CRC04_PT5_709","CRC04_LN1_363","CRC04_PT5_716","CRC04_PT2_549","CRC04_LN2_487","CRC04_LN1_357","CRC04_PT2_540","CRC04_LN1_402"
"ENSG00000137714",1.08351635165756,1.27835657441611,1.08577969919021,1.97767568944857,0.842425224422001,0,1.2084577339952,1.75606550432148,0.640098761545584,1.60002655710475,1.30594216006914,1.09497302819452,0.478617908203474,0.731260207805872,0.457332135083104,0.381322095986483,1.3251973397598,0,1.43110223365728,1.27515840404221,1.57963106051138,0.504761948552608,0.801367035327913,0.66431723612387,0.856271012940816,2.25827430950721,0.667153255747101,1.11250871729107,0.503814355839824,1.19877335424786,1.55801744427506,1.34245636267949,0.8807590196684,0.428748206040187,0,0.647647768300214,1.33650382475574,1.62660200626352,1.10122754097386,0.667811816769021,0.399429384816378,0,0.395801116911855,0.709223768003661,1.16344253575764,0.365553032212834,1.04859125324288,1.77274966604921,1.78832532753797,1.4918116707923,1.34579728884346,0,1.31817778865818,0.527639691328552,1.40845424404353,1.58532805270223,1.44982491651864,1.59604596211361,0.933707324350227,0.949541329717081,0.51066662672281,1.66079914194837,0.708505238629839,0.0881523861316892,1.23808548564003,0.179934679512724,1.04570787052769,2.4796871635099,0,1.15110493679379,1.4797323866227,1.43719970385613,0.490696393414185,0.448777064644432,0.34949494866577,1.19661044960997,0.25508228107716,0.814744009579527,0,1.8161466221911,0.0896919171623077,0.709023533604568,0.299426448469434,1.32950197123987,0,0,0.950845640697386,0,0,0.986793258293589,1.43510232186226,0,0.909807086554618
"ENSG00000138071",0,0,1.08577969919021,0.999122749917449,2.16174352463953,0.448095161665667,0.789855697132824,1.36919344725984,1.30562769485686,1.27528129048139,0.605192453456352,1.50113505157116,0.615150830686167,1.42618966900709,0,0.381322095986483,1.71167964422845,0.659975188500907,1.25526776136907,0.182502521043411,1.40787122651227,0.10031904428448,0.583049081713795,0.744875516281828,0.375244238195754,0.232981568926988,0.487748203059421,1.11250871729107,1.47178104078156,0.21021564280994,0.839747346767133,0.903015450486237,1.94732254317873,1.1520307731693,1.22566596622007,0.375363337882547,0.383641447548487,0.339352754194271,0.777956532441759,0.885810348790541,0.11055564386041,0.478421327182651,1.07525292028659,1.4472736680321,0.547996120866069,1.83246574069477,0.554718845020811,1.80987576821778,0.27542200565464,2.03111567272739,1.04229001166093,0.768623484082178,2.07411156281838,0.708433956033108,0.830849403288082,0.782141133785592,0.417888368162921,1.44797534272875,0.852958667836079,0.763149319964091,1.28262869159605,1.14344744662791,0.376310693585408,0.159385320689617,0.422413913499753,0.332376952171303,1.13045297873615,0.257265644353493,0.273549914862457,0.894087643038934,1.11250997237807,0.217747810897771,0.411463755850557,1.24520455398255,0.614458316104642,0.844840832351692,1.21219791186701,1.13450986038359,0.140767515302039,0.184476003351548,1.2852890825564,1.39862700422182,0.675899960766539,1.15934670275779,1.60029709102612,0,0.49890752496888,0,0,0.909301027346511,0.0999466368254736,1.00130325568767,0.80934157237982
"ENSG00000143924",0.499458046889579,0,0,0.964374743457124,1.21982768817363,1.09340388733044,0.850960534004411,0.110485215173803,0.900144984728049,0.833690207685964,0.757016584754516,0.690418977603014,0,0.636720561296928,1.1410566982273,0.140519241019176,0.505853179484227,0.383473158158908,0.912710743104166,0.100747487968214,0.767684522604916,1.07256737645178,1.25739150028312,0.949177157602715,0.918746586634184,1.23246264279623,0.27765999923381,0,0.867195070208616,0.21021564280994,1.40748891458621,0.0680487532919188,0.534365471112794,0,1.92727599037727,0.138059671163792,0.538315785845675,1.11293608100054,0.387379545938675,0.981416292740772,0.11055564386041,0.891762117629161,0,1.21591024946667,0,0.254902730707243,0.315340270502565,0.618165636382896,0,0.333414492850891,0.695915607799239,0,0.120050403418024,0,0.915202828596185,0.462044568711788,0.647467792157058,0.100172203353318,0.180105372869922,0.889604873258148,0.815985507323584,0.920377204455047,0.110784176258577,0.990781927644038,0.422413913499753,0,1.05826295274741,0.257265644353493,0,2.01131128699155,0.79880506640859,0.119939792568753,0.756669574666473,0,1.6523765009856,0.844840832351692,0,0.95789707389374,0,0,0,0.656299536221773,0.366151766827192,1.58251320814139,0.452180447641915,0,0.310882038418977,0,0,0.401587972076916,0,0,0.163870035023302
"ENSG00000121410",0,0,0.611941432499894,0.0886986053982204,0,0,0.0452336087575075,0.0344458229133154,0,0.023605375025877,0.0561443174549807,0.151697735253588,0.111583066068793,0.0569194176229178,0,0,0.284577193458508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346030941024538,1.24647695017163,0,0,0,0,0,0,0,0.0231105805431029,0,0,0,0.217737837657023,0,0,0,0,0.237201706735813,0,0,0,0,0.122850238651972,0,0,0,0,0.0452252199579604,0,0.120259337508169,0,0,0,1.30257936252306,0.0694319990885288,0.257265644353493,0,0,0.0451134454134355,0,0.564109497083871,0,0,0.505631023346576,0,0,0,0.260765841577473,0,0.0992661336099203,0,0.132706321600392,0,0,0.681207536697133,0,0,0.0899617997464733,0.367282673209117,0,0
"ENSG00000137331",1.67704089069539,0,1.75025995579928,1.42674908597701,1.40818953354179,1.41745576468415,0.388176897577881,1.97775445253487,0.900144984728049,1.38273136793305,1.28698901334139,0.604721690768004,0.31184612843732,1.86905984355142,0.622651435776804,1.19679417878793,1.8757720885226,1.55335273750863,1.80446586897786,1.75060796175142,1.49875142256211,1.63454881418789,1.95280354077433,0.390286269698653,2.45914537159571,1.6260319883992,1.16857399732498,0,0.867195070208616,1.84407180194827,0.980243238219376,1.03642427731066,0.534365471112794,2.29282196734858,2.1970240856659,1.50574384394932,1.21931182493765,1.9059513661366,0.207654654369596,1.20254417112748,1.36671961900838,0.478421327182651,1.47346536739997,1.80483978047574,1.48813385210485,2.51147620573965,1.76120290967261,1.20713592037813,2.30568924332252,3.13488769119895,1.42758852269225,1.00187705527762,1.24746292464725,0,1.79420737823107,1.56867431193015,0.717366535169823,2.06329879201167,0.457691981865491,0.735819435371708,2.53484135718224,0.754651043411445,1.15658560877253,1.74246431469264,2.95523595099164,1.53748481884075,2.26839210061399,0.257265644353493,1.06851152775357,1.15110493679379,1.40898931095615,0.554692210411707,0.756669574666473,1.54978724746045,1.93220609487374,0.844840832351692,1.57648413943024,2.47215157253859,0.47289193030443,1.3161350554157,0.67983970650386,0.914620967376934,0.633581978858296,1.11380804238025,1.64496259765638,0.580446331923785,1.27092836470081,2.5334778782492,2.46922402447202,1.05870991816752,1.48658704841671,2.69447350693436,1.63761528531601
"ENSG00000140939",0.499458046889579,0,0.443961279540546,0.373053741848431,0.0894679826999277,1.09340388733044,0.485308024285043,0.265230595728846,0.900144984728049,0.252029696420207,0.433633332834216,0.407546816772108,0.111583066068793,0.0569194176229178,0.0574843803913313,0,0.439921651762488,0,0.295041324533651,0.100747487968214,0.172720669720969,0.283896586383703,0.583049081713795,0,0.265102472406639,0.683597515895508,1.74805312607973,1.62609060286868,0.238250409622651,0,0.473430572912887,1.02385635597116,0,0,0,0.727776786941954,0.0344704433377349,0,0.930091274801018,0.109615983641651,0.11055564386041,0,0,0.259799754821388,0.547996120866069,0,0,0,0,1.36347286332934,0,0,0,0.527639691328552,0.122850238651972,0.35493785958416,0.178959784723112,0.141663151497719,0,0.331631624540301,0,0,0.546011316587222,0.538945142457492,0.297467387974118,1.10452057164618,0.0694319990885288,0,0.273549914862457,0,0.0882792180617592,0,0,0,0.614458316104642,0.288772424674309,0,0.341847642438359,0,0,0,0.955584226906065,0,0.362954185663308,0.935485495251455,0,0.344778389743143,0.742764603714841,0,0.182347835101233,0,0.077785876600847,0.388542635697999
"ENSG00000281357",0,0,0,0,0,0,0,0.375416375870193,0,0,0,0,0,0,0,0,0,0,0.068595727274472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44566498090656,0.0236904366013091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000243056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10031904428448,0.0684806722401767,0,0,0,0,0,0.0678277352576403,0,0,0,0,0,0.0889282917454908,0,0,0,0,0,0,0,0.672733422189469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457638959215837,0,0.0452252199579604,0,0,0,0,0.164832352178609,0,0,0,0,0,0,0,0,0,0,0,0,0.0236904366013091,0,0,0,0,0,0,0,0,0.0791211218308376,0,0,0,0,0,0
"ENSG00000182919",0,0,0.250865964357369,0.170166747751326,0.585302866419342,0,0.0885093789147559,0.98663946050945,0,0.297397013886225,0.0561443174549807,0.151697735253588,0.111583066068793,0.110772751745108,0.338147505236671,0.568695355144532,0,0,0.479558203301952,0.0460339158148614,0.455768776860485,0.0569701472760879,0.132570803728326,0,0.558035002739042,0.654384097910505,1.42697635237805,1.11250871729107,0.467837518872151,0,0.0455242152035586,0.649940791765955,0.306728869111251,0.85440413608845,0.0889282917454908,0,0.0344704433377349,0,0.665894681947002,0.0563091984470837,0.0677886377073083,0.182801053314112,0,0.133132884872012,1.16344253575764,0.674940371725998,0.831838886049361,1.06824702985808,0.27542200565464,0,0,0.45641020156704,0,0,0,0.288154980350485,0.647467792157058,0.38408634624735,1.35853825069678,0.0452252199579604,0,0.227596489010058,0.0788182421082694,0.584911922912127,0.164832352178609,0,0.366986342749849,0,1.06851152775357,0,0.0882792180617592,0.217747810897771,0.222228471365329,0,0,0.505631023346576,0.25508228107716,0.0694512954099119,0.727416421835736,1.69470175167342,0,1.18562527615286,0,0.628683319479676,0.251433797419123,0,0.870430962630586,0,0,0.581298762061515,1.69127238541611,0,0.213024470683652
"ENSG00000158457",0,0,0,0,0,0,0,0,0,0,0,0,0.22146044364992,0,0,0,0,0,0,0,0,0,0.0684806722401767,0,0,0,0,0,0.0678277352576403,0,0,0,0,0,0,0,0,0,0,0.0563091984470837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153891762566854,0,0,0,0,0,0.815985507323584,0.120259337508169,0,0.728174744875783,0,0,0,0,0,0,0.0451134454134355,0,0,0,0,0,0.63329653911034,0.113209411105362,0,0,0.0896919171623077,0,0,0,0.057849749825768,0.235969450416214,0,0,0,0,0,0,0
"ENSG00000163220",0.198685910716649,1.27835657441611,1.75025995579928,1.38118989111765,1.90868711264615,0.883390514081666,2.43053704399469,2.21801479629068,0.206944996247091,1.57066524198251,0.8149032356846,2.17524028832679,0.795649662013905,1.12658730404125,0.0574843803913313,0.140519241019176,1.38286687237015,3.92001573499753,1.58059338098202,1.31704491794792,2.38316195264671,0.770459688040494,0.456698467783579,1.16700539237238,0.789630596295906,1.67421651954756,3.56034732853454,1.62609060286868,1.11029287309106,0,1.65824554258126,1.7798934373129,2.17133871829649,1.76694114213333,0,3.46852112061973,1.39322872763021,0.339352754194271,1.96394969608373,1.86867121590903,2.05756296130946,0,1.07525292028659,1.9208277457813,3.82568692904336,2.55210566204498,1.79255852707719,2.37822641109454,1.5548915149738,2.04777217308362,1.92198283541883,1.19446373366153,0.806810389843468,2.10885752509357,1.47314666403173,1.81607028628281,1.1886068337976,2.23755214149471,1.61965483413606,1.14043210467823,0.101744229601519,1.79486032363502,1.31317715408928,1.08460935165609,0.164832352178609,0.541729999938773,1.3454768353227,1.67122536140459,0,4.58656181727481,2.54869796692782,2.75296524113158,2.21930766891656,2.63851555694831,4.31573776371183,2.53111413036348,0,0.289400079639185,0,1.13822293084289,0,1.33050090573181,1.42672483856703,1.61361188539355,0,0.235969450416214,3.16104281641435,0.170211751007632,1.68414242152508,1.64197529168742,2.80183279111418,0.506025362488939,3.01654132449418
"ENSG00000196074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678277352576403,0,0,0,1.01946185338125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894087643038934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000189058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327085293163597,0,0,0.141310546291069,0,0,0,0,0,0,0,0,0,0,0,0,0.339352754194271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468326001947477,0,0,0,0,0,0,0,0,0,0,1.10725555021531,0,0,0,0
"ENSG00000218739",0.499458046889579,0,0.250865964357369,0.594195805684847,0,0,0.356287685914473,0.603999437142533,0.900144984728049,0.445535073845369,0.109303316794044,0.151697735253588,0,0.0569194176229178,0.59039142703587,1.24137305975429,0.201622143484724,0,0.183300723413592,0.100747487968214,0,0.742953539477534,0.0684806722401767,0.744875516281828,0,0.0554672456406116,0,0,0.181359420289256,1.38783866143301,0.228067337969224,0.0680487532919188,0,1.37816505680073,0,0.138059671163792,0.47493200704421,1.23759687001364,0.207654654369596,0.109615983641651,0.265387450995346,0.706297727139638,0.894110648895387,0.133132884872012,0,0.254902730707243,0.831838886049361,0.191405536561476,0.483924292622874,0,0,0,0.862173724775699,1.00273828690845,0.510100486433629,0.658967697249844,0.462423686734639,0.572475126184189,1.79423094562437,0.217433867770982,1.09038017007713,0.562536399932409,0.431072653970727,0,0.627052431157764,0.680112290770742,1.03299315184592,0,0,0,0.604664325107348,0,1.01690321025616,0.0561869785837233,1.86970380835398,0.689550407991633,0.907069552331279,1.00286338144758,1.03868935588491,0.184476003351548,0.392660714937892,0.759106381922705,0,0.628683319479676,1.02056512270192,1.54073997821355,0.152438486708332,0,0.702508117695248,0.182347835101233,0.635312524046818,0,0.259875527111326
"ENSG00000136631",0.099044300724684,0,0,0,0.367807209962589,0.996033176205219,0,0.190848190262506,0,0,0.0561443174549807,0,0,0.0569194176229178,0,0.568695355144532,0,0,0.068595727274472,0,0,0.0569701472760879,0,0,0,0,0,0,0.0678277352576403,0,0,0,0.306728869111251,0,0,0,0,0,0,0.0563091984470837,0.383624313918642,0,0.395801116911855,0,0.685431599856128,0,0,0.618165636382896,0,0,0,0,0,0,0.0350288286791,0.225821578168403,0.119386931218197,0.265725486459526,1.45245207296929,0,0.339753296400361,0.405158366767716,0.0345426068554518,0,0,0,0,0,0,0,0.0451134454134355,0,0,0,0,0,0.25508228107716,0.0694512954099119,0,0.474844623055636,0,0.479065838524811,0.480397245633443,0.202694369761565,0.525229651623671,0,0.0346783001487504,0.170211751007632,0,0,0,0,0
"ENSG00000198948",0.678917403168066,0,0,0,0,0,0,0,0,0.382387966325768,0,0.283385462743841,0,0,0.0574843803913313,0.140519241019176,0,0,0,0,0,0.0569701472760879,0.36262224204284,0,0,0,0,0,0.0678277352576403,0,0,0,0,0,0,0,0,0.339352754194271,0,0,0,0,0.395801116911855,0,0,0,0.17004890878545,0,0,0,0,0,0,0,0.0350288286791,0,0,0.141663151497719,0,0,0,0,0,1.34684417987846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431392011573368,0.140767515302039,0,0,0,0,0,0.251433797419123,0,0.344778389743143,0,0,0,0,0.217265162899622,0
"ENSG00000004799",0,0,0,0,0,0,0.0452336087575075,0,0,0,0,0.151697735253588,0,0,0.111843165905832,0,0,0,0,0.100747487968214,0,0.10031904428448,0,0,0.141310546291069,0.936616954372555,0,0,0,0,0.0455242152035586,0,0,0,0.0889282917454908,0,0.0344704433377349,0,0.109207727630508,0.109615983641651,0.0677886377073083,0,0,0.0463751220987521,0,0,0.315340270502565,0,0.662438038068722,0.120471775037218,0,0,0.120050403418024,0,0,0,0.808706722755119,0,0,0,0.314008182116414,0,0.76458697557731,0,0,0.0672646718717091,0.0353184788529516,0,0.273549914862457,0,0,0.954993753385739,0,0,0,0,0.25508228107716,0,0.925526893187759,0,0,0.0992661336099203,0,0,0,0,0.0346783001487504,0,0,0,0,0.077785876600847,0
"ENSG00000070190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15101653385818,0,0,0.27765999923381,0,0.0678277352576403,1.3276684197793,0,0,0,0,0,0,0,1.35141862210373,0.109207727630508,0,0.383624313918642,0,0,0,0,0.0673601601223516,0,0,0,0.120471775037218,0,0,0.120050403418024,0,0.0350288286791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288772424674309,0.25508228107716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999466368254736,0,0
"ENSG00000115568",0,0,0,0,0,0,0,0,0,0,0.0561443174549807,0,0.22146044364992,0,0.843883242335495,0,0.439921651762488,0,0.12237021500849,0,0,0,0,0,0,0,0,0,0,0.21021564280994,0.0455242152035586,0.301649670732292,0,0,0,0,0.0344704433377349,0,0,0.109615983641651,0.0231105805431029,0,0,0,0,0.555757169032468,0.315340270502565,0,0,0,0,0.45641020156704,0,0,0,0.610128585204274,0.0668796690061156,0,0,0,0,0,0.0788182421082694,0.159385320689617,0,0,0,0,0,0,0,0,0,0,0,0,1.51454434428261,0,0,0,0,0,0,0,0,0,0.0791211218308376,0,0,0,0,0.077785876600847,0
"ENSG00000110063",0,0,0,0.0886986053982204,0.67855133170111,0,0.485308024285043,0.603999437142533,0,0.918220782939051,0.387676261522689,0.151697735253588,0.111583066068793,0.934626137262045,0,0.381322095986483,1.01652367408999,0,0,0.50653981389386,0.568671597019245,0.661649967379854,0.0684806722401767,0.814280654455003,0.265102472406639,0,0.27765999923381,0,0.752780728123886,0,0.7503930829474,0.131760439182376,0,0,0,0.138059671163792,1.43584400655697,0,1.01723178266041,0.160224390795003,0.99140866444439,0.706297727139638,0,0.295752672908708,0,0.140609213285751,0.17004890878545,0.351994620364487,0,1.52020667628303,0.604402767812963,2.06754100736344,0,0.708433956033108,0.339345533903257,0.518462818137102,0.0668796690061156,0.453387254138604,0.457691981865491,0.78448786704934,0,0.120259337508169,1.06801784598918,0,0,0.0672646718717091,0.195317990934701,0,0.273549914862457,0.894087643038934,0.777826787073158,1.24343048055198,0.317205687102443,0.0561869785837233,0.818460004636843,0.97488065379468,0,0.358736198661525,0,0.340162736703891,0,1.35771430859447,0,1.03717554134427,0,0,0.24864974849137,0,0,1.0255100024484,1.13212407159321,0,0.502525912838771
"ENSG00000204128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183300723413592,0,0,0,0,0,0,0,0,0,0,0.769192712981688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422413913499753,0,0,0,0,0,0,0,0,0,0,0,0,0.134390765161766,0,0,0,0,0,0,0,0,0,0,1.21247246892782,0,0,0,0
"ENSG00000232810",1.08351635165756,1.27835657441611,0,0,0,0,0,0.0893432032597754,0.206944996247091,0.0580004454300684,0,0,0.111583066068793,0.731260207805872,0.111843165905832,0,0,0,0,0.0460339158148614,0,0,0,0,0,0,0,0,0.121035565583641,0,0,0,0,0,0,0.138059671163792,0.0677921623028355,0,0,0,0,0,0,0.0906945722337234,0,0,0,0.191405536561476,0,0,0,0,0,0,0,0.0775275531862277,0,0,0,0,0.0689663737352524,0,0,0,0,0,0.0353184788529516,0,0,0,0.262327701545449,0.119939792568753,0,0,0,0,0.465771312826451,0.0236904366013091,0.140767515302039,0.0910607886674679,0,0,0,0.06855291832355,0,0,0.0791211218308376,0.170211751007632,0,0,0,0,0
"ENSG00000105388",3.06423868530471,3.08010665130364,2.76244823556947,3.46507693441473,3.24727166856289,3.50707534972316,2.99604855219979,2.09363139653046,2.40633816626455,2.87471262259892,2.88467472531993,2.76966992025829,3.16549038412129,3.2180260510234,3.00422944307645,2.91845522101242,2.49018175922392,1.8865819051459,2.38159048949865,2.71609771292931,2.60546474496706,2.9668929242475,2.87845263921827,2.74213324802799,3.31431400306964,2.43588159039827,2.40936513195941,3.82621149031266,3.01978600703851,2.54963897850449,2.9818205345595,3.64539242981581,2.96349283175799,2.29282196734858,3.47203675055777,2.17095119032079,2.40383231811253,3.46811854886313,2.69470321318536,2.73135981111913,2.20194857009738,2.42377077996517,2.40735585565866,3.00570779463864,2.62131742981813,2.91155284365408,2.66428697879537,2.29558416101723,2.88017112126977,3.544913358491,2.96305585647147,2.37820674751731,2.49009176941395,1.70152095620772,3.14405725987268,2.70828064811209,3.14723867129186,2.65196388627842,2.30802877112939,2.49728776502509,2.238326135885,2.68683142828172,2.77085297476239,2.96567860630338,2.91849290321212,3.11710619301327,3.2213629331869,1.61681622488182,2.90010666360432,2.18809573388802,2.56923109541225,2.49398938391414,2.00637859113297,2.06842304297975,3.16943994380464,2.07168544346725,2.28872124010203,3.05614221272089,2.69788577260053,3.02545514598796,2.55947741728827,2.86023983738327,2.3262148446338,2.65476964369239,3.11243989481554,3.57940483074964,2.97772556867739,3.00248188483479,4.43231110766591,2.37968919656017,3.65855587157283,2.89988436946627,3.57676132202264
"ENSG00000175265",0,0,0,0,0.0894679826999277,0,0,0.0344458229133154,0,0,0,0,0,0,0,0.381322095986483,0,1.3330382694882,0,0.0460339158148614,0,0,0.0684806722401767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344704433377349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210510120569619,0,0,0,0,0,0,0,0,0,0,0,1.26243375208734,0,0.907069552331279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304629448640643
"ENSG00000000005",0,0,0,0,0,0.996033176205219,0,0,0,0,0,0,0.111583066068793,0,0,0,0,0.383473158158908,0,0,0,0.0569701472760879,0,0,0.474449417481457,0,0,0,0,0,0.0996614099790832,0.0346030941024538,0,0,0,0,0,0,0,0.0563091984470837,0,0,0,0.0906945722337234,0,0.0673601601223516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405158366767716,0.0788182421082694,0,0,1.63024653470606,0.0694319990885288,0,0,0,0,0,0,0,0,0,0,0.175453251708573,0,0,0,0,0,0,0,0,0,0.170211751007632,0,0,0,0,0.213024470683652
"ENSG00000130208",0.499458046889579,0,0.611941432499894,1.03270376942444,0.806519715413875,0,0.810641615684573,0.334461248514926,1.30562769485686,0.490408990325101,1.60870213368173,0.604721690768004,1.16179582380918,1.06794634417464,0.684207774681394,0.928979168237151,0.74439676682504,0.383473158158908,0.764483248502793,1.53708635804467,1.25557607726026,0.368485703331331,0.132570803728326,0.814280654455003,0.265102472406639,1.05058426977144,1.42697635237805,0,0.0678277352576403,0.654447559119602,1.4683011979066,0.903015450486237,2.80578371710108,1.37816505680073,0.324713652825249,0.647647768300214,1.05854243962011,0.970491781195415,0.777956532441759,1.5947906629037,0.821625530205097,0.182801053314112,0,1.59972082276039,1.08440266532015,0.877644180481931,0.442175283828799,1.14197291714113,1.73590985507345,0.782611712692141,0.604402767812963,0.45641020156704,0,1.63604397990128,0.531279866541266,1.10751129470105,0.892397690718872,0.654841614368648,1.35853825069678,0.403685079797493,0.599441859360482,0.970031052618836,0.649090494285756,0.371048510334843,0.164832352178609,0.650300891769879,0.830377675832268,1.10476465669924,0,1.35538786800001,0.262327701545449,1.64742162158261,0.871851802821311,0.898715324718654,0.818460004636843,0.844840832351692,0,0.0236904366013091,0,1.44208213180043,0.67983970650386,1.16775104760436,0.912053185405323,1.11380804238025,0.525229651623671,0.235969450416214,0.761241957683335,0,1.30766514498316,0.182347835101233,1.69127238541611,0.403398322456902,0.726759499240941
"ENSG00000125378",0,0,0.611941432499894,0.373053741848431,1.31843709294659,0,0.323347960420594,0.460015908044496,0,1.13971285287051,0.0561443174549807,0.283385462743841,1.04017864473371,0.0569194176229178,0,0.73203587727418,0.284577193458508,0.383473158158908,1.46174501805067,0.142460257609807,1.07584649260208,0,0,1.49736818382289,0.718230136277127,1.08585902856454,0,0,0,0,0.621469866112793,0,0.725293709120298,0.595886715731646,0,0.479305372106215,0.190974518377167,0,0,0.0563091984470837,1.0503621081814,0,0,0.928543087759755,0.39643928248538,0.0673601601223516,0.831838886049361,1.14197291714113,1.24982014110642,1.79642260472897,0,0,0,0.298223948355284,0.380792795758351,0.159342902830476,0.647467792157058,0.604962306241498,0.180105372869922,0.713404673894336,0,0.812998520485713,0.376310693585408,0,0,0.120056569031283,0.76005952394799,0.454281797986449,0,0,0.62339375578289,0,0.818416215071814,0.579988630584913,0,0.288772424674309,1.01798804090755,0.113209411105362,0,0.0910607886674679,0,0,1.68611533581265,1.48830989033198,0,0,0.59420595297673,0,0,0.0899617997464733,0.282932011937193,0,0.213024470683652
