"","CRC10_PT3_126","CRC10_LN1_030","CRC10_LN1_042","CRC10_PT3_103","CRC10_LN1_006","CRC10_PT3_107","CRC10_PT3_145","CRC10_PT3_141","CRC10_PT3_109","CRC10_LN1_041","CRC10_PT4_738","CRC10_LN1_003","CRC10_PT3_118","CRC10_LN1_039","CRC10_PT3_105","CRC10_PT3_114","CRC10_LN1_035","CRC10_LN1_017","CRC10_LN1_046","CRC10_PT3_138","CRC10_LN1_011","CRC10_LN1_019","CRC10_LN1_026","CRC10_LN1_008","CRC10_PT3_111","CRC10_PT3_119","CRC10_LN1_028","CRC10_LN2_287","CRC10_LN1_044","CRC10_LN1_029","CRC10_PT3_125","CRC10_PT4_740","CRC10_LN1_016","CRC10_LN3_070","CRC10_PT3_122","CRC10_PT3_127","CRC10_PT3_110","CRC10_LN1_047","CRC10_LN1_024","CRC10_PT3_104","CRC10_LN1_040","CRC10_LN1_014","CRC10_PT3_128","CRC10_LN1_010","CRC10_LN1_033","CRC10_PT1_154","CRC10_PT4_745","CRC10_PT3_147","CRC10_LN1_015","CRC10_LN1_038","CRC10_PT4_748","CRC10_PT3_115","CRC10_LN1_031","CRC10_PT3_106","CRC10_PT3_101","CRC10_PT3_113","CRC10_PT3_124","CRC10_PT3_140","CRC10_PT1_165","CRC10_LN1_021","CRC10_LN1_018","CRC10_PT3_117","CRC10_PT3_112","CRC10_LN1_048","CRC10_PT3_108","CRC10_PT3_131","CRC10_LN3_073","CRC10_LN1_007","CRC10_PT3_137","CRC10_LN1_025","CRC10_PT3_102","CRC10_PT1_160","CRC10_PT1_155","CRC10_PT1_156","CRC10_PT3_135","CRC10_PT3_133","CRC10_PT3_136","CRC10_PT1_175","CRC10_PT1_157","CRC10_PT2_244","CRC10_LN1_004","CRC10_PT3_148","CRC10_PT3_130","CRC10_LN1_037","CRC10_PT3_142"
"ENSG00000166796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314827248924563,0,0,0,0,0,0.0569070408609598,0.192635697790035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915794275391756,0,0,0,0,0,0.0560584977499717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351493384127243,0
"ENSG00000124784",0.585584898503317,0,0,0.361553247017878,0,0.985919253780458,0,0,0.61144369955309,0.481770274492898,0,1.1108843540041,0,1.52547911475605,0,0,0,0,0.338768436802376,0,0,0.648931669201657,0,0,1.27440843420111,0,0.187846939279992,0,0.566136137418605,0.567047201340982,0,0,0,0,0,0.779307931234621,0,0.600001828487512,0,0,0.183501319561287,0,0,0,0,0,0.677152209981931,0,1.33995975117021,1.19471767762775,0,0.3733590406896,0,0,0,2.08378995721923,0,0,0,0,0,0,0,1.54275250631893,0.287437936,0.199529322700386,1.65661022872271,0,1.04224400836019,0,0,0,1.55043284112921,0,0,0,0,0.86921790935383,0,1.8709258513312,0.24556584513349,0.187210119334763,0.18425143443188,0.429582382721314,0.62298431855419
"ENSG00000102554",0.988474473839542,0.289533067890032,1.57466849399754,1.12131851693501,1.63286958348412,0,2.21843762853417,0.0892627018100865,0.780548166978008,1.38616134015252,0,1.51706688832238,1.55159596753807,0,0.880765679741823,0,0,0,0,1.51312491027391,1.13819871788219,0.679075078199633,1.06882954065131,1.68630407361827,0.93629385934854,0,0.698275545204275,0,0.89670418014405,0.630562786204931,0.444827362765362,0,2.91579584884263,0.589210302632111,0.670930754401117,0.551593156250783,2.51956879081658,1.31499910131287,1.70980086973842,1.46900766218523,0.90866333697656,0.332910039458442,1.4757699332027,0,0.827770075466702,0.750484669616621,2.47147008195813,0,0,1.45092871991939,0,0.140516958959829,1.07054685622176,2.07064280675452,1.44544441848913,0,1.88870645878444,0,0.471426657363967,0.20572349694971,2.35426505294832,0,1.32589979389506,0.340768210892511,0,1.71407006842729,1.9440984171718,0.429652183583868,0.0349106863886257,2.2882666082585,0,2.46783467556274,2.08307789947643,0.243265252199184,0,0,1.53741273907694,1.36077241726757,1.42985051390156,1.16243885378634,0.130301881805373,1.25415659317073,0.605994603705568,0.763037030043112,1.44361323029901
"ENSG00000162881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471426657363967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674213443872328,0,0,0,0,0,0,0
"ENSG00000101384",0,0,0,0.70724708615313,0,0,0,0,0,0,0,0,0,0,0,0,0.278314983128949,0,0,0,0,0,0.0461286398689774,0,0,0,0,0,0,0.718858201674008,0.246946332169867,0,0,0,0,0,0,0.23911598486008,0,0.982999653103406,0.0349269863565028,0.0781899309311932,0,0,1.17727082619389,0,0,0,0,1.16883332972657,0,0,0,0,0.34244312195098,0,0.254963631011621,0,0,0,1.75183869525143,0,0,0,0,0.0710261828258948,0,0.237725883656105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18425143443188,0.204222521585544,0
"ENSG00000143365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27090314677849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204540",0,0.34023672939367,0,0.291748975854566,0,0,0,0,0,0,0,0,0,0,0,0,0.278314983128949,0,0,0,0,0.438538497448885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551593156250783,2.37905039681154,0,0,0,0.143255330049494,0,0,0,0,0,0,0.0560584977499717,0,0,0,0,0.491729689845297,0,0,0,0,0,0,0,0,0,0,0.0993085577433063,0,0,0,0,0,0,0,0,0,0,1.37450364351167,0,0,0,0,0,0,0,0.510701368937745,0.600379649105012,0
"ENSG00000104228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617606330557298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905040938810622,0,0,0,0,0.183501319561287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000115694",0.443670528693186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95386491275229,0,0,0,0,0,0.848058482669065,0,0,0,0,0,0,1.22824119118285,0.499222120010363,0,0,0,0,0,0,0,0,0.624623580372966,0,0.304126841917119,0,0,0,0,0,0,0,0,0.0470958896842794,0,0,0.491729689845297,0.226415812259307,0,0.534034447258639,0,0,0,0,0,0,0.295808587249105,0,0,0.544545736506749,0,0,0.487135731786148,1.97347590041124,1.13773927099572,1.08510428855777,0,0,0,0,1.53741273907694,0,0,0,0,0,0,0.489814843524901,0
"ENSG00000130304",0,0,0,0,0,0,0,0,0,0.0465119542617656,0,0,0,0,0,0,0,0,0,0,0,0,0.0793802896966433,0,0,0,0,0,0,1.13274881777136,0,0,1.05497545132043,0,0,0,0,0.131848296830365,0.16404066528834,0,0.0349269863565028,0.0781899309311932,0,0,0,0,1.07319908279999,0,0,0.0810170695769954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130301881805373,0,0,0,0
